Plant_ID,Tray,Area,Treatment,Infection,Phase,day,QY_Lss,FvFm_Lss,FC1_Size,NDVI_avg,PRI_avg,SIPI_avg,VNIR_Size,PlantHeight,NumPoints,HullVolume
PS_Tray_2507_B2,PS_Tray_2507,B2,Mock,Infected,P2,4,0.46957559471353943,0.6010250297954005,11773.0,0.7835081035414648,0.04246879173676235,0.7091126726995298,2106.441650390625,101.6767,1691.0,144658.07982557788
PS_Tray_2507_B2,PS_Tray_2507,B2,Mock,Infected,P2,5,0.4789477499235318,0.5960433060293346,17164.0,0.7962993373092454,0.04468971963716943,0.7364935692134995,3072.743896484375,102.6834,1664.0,195441.0288441754
PS_Tray_2507_B2,PS_Tray_2507,B2,Mock,Infected,P2,6,,,,0.8023629912644743,0.051189521134853,0.7460942829175418,3642.36572265625,110.737,2007.0,282900.79673556355
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,0,0.46264526214408636,0.575749797924489,2397.0,0.7500979407839425,0.04526677810151671,0.6687170096250409,234.04104614257812,7.650921199999999,101.0,780.7739540231919
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,1,0.47132298190692773,0.595416306016462,3827.0,0.7556279260249908,0.040432812780198495,0.6800232642194294,371.865234375,11.073699700000002,144.0,2218.9838432045467
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,2,0.47483638294956143,0.5987477645937761,5985.0,0.7615251335881177,0.04460791224879462,0.6834988495860368,591.603759765625,11.660944,194.0,3260.7365843749794
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,3,0.47647817812801674,0.6046880132635686,9323.0,0.7639190255456316,0.04487426000736528,0.6954313923613343,927.7127075195312,18.120601,313.0,10061.408592858425
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,4,0.4909501373403075,0.6084238376874235,13072.0,0.767101663677885,0.051019830318408906,0.6938945778187519,1280.0745849609375,27.633916,508.0,26592.48008855732
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,5,0.4939902783689104,0.5987981477540597,19090.0,0.7790121467210783,0.05088289993621992,0.7118998844931945,1822.9197998046875,36.157313,793.0,52919.56594327586
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,6,0.479912487856426,0.5836160969909671,19429.0,0.7947541897000323,0.05449703318999369,0.7297707677693478,2667.80322265625,44.244462000000006,1130.0,82752.86225768525
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,7,0.4837132653966141,0.5943022870179598,25724.0,0.8047549477199766,0.05478032644855309,0.7395964754804011,3718.4404296875,54.361798,1824.0,168990.04258259435
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,8,0.47945724967424874,0.591158694139695,31082.0,0.8083663400348232,0.05567181341337028,0.7426181523877865,4801.41015625,65.435498,2450.0,263952.8147602076
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P1,9,0.47683707055315605,0.5833918986784986,45611.0,0.8150321123492005,0.055583032810438485,0.755493625809433,6860.740234375,73.69044199999999,3180.0,412322.60728835454
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P2,0,0.5288099914436839,0.5713339507493259,48210.0,0.8003132818601241,0.057850186614312835,0.7527186246437956,8534.5361328125,92.6164,4003.0,795989.7974942533
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P2,1,0.5099457897385079,0.5819448885547259,65088.0,0.8007760021336338,0.05485842096668701,0.7609401090523826,10758.8515625,105.7035,4304.0,1052912.990954595
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P2,2,0.4518245017895403,0.5022756150783989,51340.0,0.8000486795309856,0.0503289035030004,0.7613823289652739,9515.1240234375,120.048975,5254.0,1150281.2359482
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P2,3,0.403133905728502,0.4745249191678119,40748.0,0.7772445751565841,0.04050994230729256,0.7378822136535503,7594.67724609375,124.075765,5738.0,1136514.2738589414
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P2,4,0.44724845576689004,0.5504650426196129,66548.0,0.7851709025764011,0.046312911028631144,0.7501756418688061,10838.123046875,133.136075,5281.0,1434964.3793672635
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P2,5,0.4750279724969905,0.5641310793312636,63134.0,0.7813821414905491,0.04216695965815908,0.750756219328604,10337.005859375,151.005,6007.0,1361430.814621524
PS_Tray_2507_C4,PS_Tray_2507,C4,PGPR_1,Healthy,P2,6,,,,0.7863707700552586,0.03995134655177693,0.7567534846183467,10011.44140625,162.07872,6468.0,1529870.4774020289
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,0,0.4437792764214823,0.5675837218262091,1313.0,0.7298701418278719,0.05144867902126338,0.6544059890091882,122.87155151367188,16.6824574,105.0,1167.0122002336325
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,1,0.47232486315305616,0.5992049348225797,2133.0,0.746826384337542,0.048076875914635483,0.6801151013880987,203.48568725585938,15.100499,109.0,1477.3362515431786
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,2,0.4787452074074398,0.6024871860346095,3572.0,0.7544287788183301,0.05644924088861244,0.6811588619999608,352.36181640625,17.785034000000003,177.0,3647.798142392903
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,3,0.48897617498892826,0.6160071049463021,5645.0,0.7635003576895285,0.05488501669266762,0.7002126771301717,532.4434204101562,24.496364,253.0,7378.394101862548
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,4,0.5041469903377437,0.6219893238398961,7898.0,0.767699584435306,0.05894955954005085,0.7063187065391354,744.3805541992188,33.770211,416.0,16098.312902354992
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,5,0.5052754397308067,0.6139502435414173,13364.0,0.7807861969637769,0.059850935985692286,0.727651150572757,1226.76513671875,39.764651,661.0,33420.12200634743
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,6,0.495638836571888,0.5986613512464679,13448.0,0.79029340890713,0.05766949996462853,0.7472188192558767,1861.2203369140625,44.294801,924.0,61674.32254898764
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,7,0.4946874422884128,0.6027979917192117,18952.0,0.796104013962113,0.05653330871967021,0.7502073433705598,2573.992431640625,52.012837,1401.0,107266.6344158147
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,8,0.4917688668317094,0.5940491950857869,23605.0,0.8016003300591736,0.05888176460640123,0.7536985513017075,3376.244384765625,62.007922,1856.0,180963.8146581173
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P1,9,0.48558687625007635,0.5786545528543728,32748.0,0.8041008690953482,0.05621865986460728,0.7622191825335585,4584.90771484375,71.727374,2490.0,293222.48385934
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P2,0,0.5392145109889642,0.5644309719762254,29359.0,0.7885000018553426,0.057941742918831425,0.7353660472296043,4680.9814453125,99.6633,3983.0,573595.4478777279
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P2,1,0.4484573960409232,0.5167863114514297,21577.0,0.7332847236158249,0.03083479512720218,0.6842222857691159,3233.437744140625,114.26045,3809.0,424380.3008695613
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P2,2,0.34948794933776234,0.4637436130035545,7385.0,0.7125577292458597,0.027052351850182146,0.649429210676618,1376.5225830078125,97.6499,1719.0,118175.66194724692
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P2,3,0.3693672721306887,0.4865636961767732,8262.0,0.7246033274335374,0.02973981031332733,0.6555129610686408,1576.0626220703125,111.99538,1833.0,126701.55622578604
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P2,4,0.41422563916640565,0.5627422395926565,11173.0,0.7268167047984662,0.03359439004394159,0.6442313333554439,2016.1240234375,109.981975,2112.0,156616.1910641474
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P2,5,0.45146014779958554,0.5890389513586797,17011.0,0.7577264211111135,0.03389063070774144,0.6861773454294331,3066.9169921875,106.7102,2300.0,246513.39715677503
PS_Tray_2507_D2,PS_Tray_2507,D2,PGPR_2,Infected,P2,6,,,,0.7820367283056361,0.04549951296678488,0.7218024159699189,3829.751220703125,115.7705,2707.0,335481.4292934662
PS_Tray_2508_A4,PS_Tray_2508,A4,PGPR_2,Healthy,P1,0,0.47023809523809523,0.5845029200916477,1323.0,0.7294141765874816,0.05028837032385056,0.6445841139160713,130.6729278564453,14.2615837,154.0,4239.005185550535
PS_Tray_2508_A4,PS_Tray_2508,A4,PGPR_2,Healthy,P1,1,0.4864917475900351,0.611202494023459,1817.0,0.7373125989389502,0.04529639370361575,0.6492339913650376,186.58273315429688,8.053598000000001,118.0,1024.434600874793
PS_Tray_2508_A4,PS_Tray_2508,A4,PGPR_2,Healthy,P1,2,0.4725242285066465,0.6002557154195717,3263.0,0.7557522938085875,0.04399528965243048,0.671454395640272,325.0570068359375,12.0804,187.0,2440.6029347266453
PS_Tray_2508_A4,PS_Tray_2508,A4,PGPR_2,Healthy,P1,3,0.47293426136236333,0.601399666648929,5579.0,0.7622159813916591,0.0451106411597668,0.6858901079910149,565.5991821289062,15.100499999999998,242.0,4751.371065049686
PS_Tray_2508_A4,PS_Tray_2508,A4,PGPR_2,Healthy,P1,4,0.49706283617674235,0.6146530264156547,7576.0,0.7656835874005907,0.05027535237781707,0.6910119086665383,766.4844360351562,23.585542000000004,349.0,11734.254026801987
PS_Tray_2508_A4,PS_Tray_2508,A4,PGPR_2,Healthy,P1,5,0.4936340448584699,0.6011807486026018,12568.0,0.7793702405175533,0.05272837290470783,0.7141030883763417,1227.415283203125,28.187600000000003,549.0,25550.42707563522
PS_Tray_2508_A4,PS_Tray_2508,A4,PGPR_2,Healthy,P1,6,0.48987412234498934,0.596714506213297,13112.0,0.7959826253661295,0.055077738268840194,0.7357432537319183,1770.4290771484375,35.234506,736.0,46992.81978340432
